"Participant","QuestionType","Topic","QuestionID","Condition","MIST"
"0x3ju0624g","real","general","27","Pretest",81
"0x3ju0624g","real","general","28","Pretest",36
"0x3ju0624g","fake","general","13","Posttest",69
"0x3ju0624g","fake","covid","8","Posttest",58
"0x3ju0624g","real","general","7","Posttest",29
"0x3ju0624g","real","covid","9","Posttest",64
"0x3ju0624g","real","general","29","Posttest",65
"0x3ju0624g","real","general","30","Posttest",61
"0x3ju0624g","fake","general","24","Posttest",35
"0x3ju0624g","fake","general","21","Posttest",31
"0x3ju0624g","fake","general","30","Posttest",25
"0x3ju0624g","real","general","1","Posttest",67
"0x3ju0624g","fake","general","2","Posttest",35
"0x3ju0624g","real","general","4","Posttest",29
"0x3ju0624g","fake","general","14","Posttest",29
"0x3ju0624g","fake","general","23","Posttest",32
"0x3ju0624g","real","general","12","Posttest",31
"0x3ju0624g","fake","general","29","Posttest",31
"0x3ju0624g","fake","covid","10","Posttest",32
"0x3ju0624g","real","general","14","Posttest",32
"0x3ju0624g","fake","covid","9","Posttest",30
"0x3ju0624g","real","covid","7","Posttest",75
"0x3ju0624g","fake","covid","3","Posttest",64
"0x3ju0624g","real","general","10","Posttest",74
"0x3ju0624g","fake","general","25","Posttest",26
"0x3ju0624g","real","general","11","Posttest",31
"0x3ju0624g","fake","general","9","Posttest",31
"0x3ju0624g","real","general","22","Posttest",28
"0x3ju0624g","real","general","19","Posttest",31
"0x3ju0624g","real","general","21","Posttest",65
"0x3ju0624g","fake","general","3","Posttest",30
"0x3ju0624g","real","general","18","Posttest",32
"0x3ju0624g","real","covid","4","Posttest",69
"0x3ju0624g","real","covid","2","Posttest",31
"0x3ju0624g","real","general","13","Posttest",34
"0x3ju0624g","fake","general","20","Posttest",30
"0x3ju0624g","real","general","25","Posttest",30
"0x3ju0624g","real","general","6","Posttest",78
"0x3ju0624g","real","covid","3","Posttest",30
"0x3ju0624g","fake","general","7","Posttest",28
"0x3ju0624g","fake","covid","1","Posttest",69
"0x3ju0624g","fake","general","28","Posttest",35
"0x3ju0624g","fake","general","12","Posttest",67
"lmanhbolt5","fake","general","27","Pretest",22
"lmanhbolt5","fake","covid","7","Pretest",57
"lmanhbolt5","fake","general","13","Pretest",48
"lmanhbolt5","real","general","21","Pretest",54
"lmanhbolt5","fake","general","24","Pretest",30
"lmanhbolt5","fake","covid","5","Pretest",100
"lmanhbolt5","real","general","13","Pretest",5
"lmanhbolt5","real","general","31","Pretest",57
"lmanhbolt5","fake","general","17","Pretest",9
"lmanhbolt5","fake","general","9","Pretest",40
"lmanhbolt5","real","covid","2","Pretest",78
"lmanhbolt5","fake","covid","10","Pretest",78
"lmanhbolt5","real","general","23","Pretest",44
"lmanhbolt5","real","covid","8","Pretest",70
"lmanhbolt5","fake","general","18","Pretest",64
"lmanhbolt5","real","general","17","Pretest",20
"lmanhbolt5","real","general","24","Pretest",72
"lmanhbolt5","real","covid","6","Pretest",41
"lmanhbolt5","real","general","27","Pretest",78
"lmanhbolt5","real","covid","4","Pretest",77
"lmanhbolt5","real","general","7","Pretest",35
"lmanhbolt5","fake","covid","1","Pretest",77
"lmanhbolt5","real","general","1","Pretest",23
"lmanhbolt5","fake","general","1","Pretest",43
"lmanhbolt5","fake","general","15","Pretest",63
"lmanhbolt5","fake","general","23","Pretest",36
"lmanhbolt5","real","covid","3","Pretest",67
"lmanhbolt5","real","general","19","Pretest",76
"lmanhbolt5","fake","general","12","Pretest",42
"lmanhbolt5","fake","general","16","Pretest",21
"lmanhbolt5","real","general","6","Pretest",82
"lmanhbolt5","real","general","25","Pretest",72
"lmanhbolt5","fake","general","8","Pretest",66
"lmanhbolt5","fake","general","30","Pretest",28
"lmanhbolt5","real","general","3","Pretest",71
"lmanhbolt5","fake","general","14","Pretest",80
"lmanhbolt5","fake","covid","6","Pretest",66
"lmanhbolt5","fake","general","29","Pretest",25
"lmanhbolt5","real","general","10","Pretest",5
"lmanhbolt5","real","general","9","Pretest",41
"lmanhbolt5","real","general","20","Posttest",35
"lmanhbolt5","real","general","2","Posttest",37
"lmanhbolt5","fake","general","26","Posttest",29
"lmanhbolt5","real","general","26","Posttest",100
"lmanhbolt5","fake","general","19","Posttest",15
"lmanhbolt5","real","covid","10","Posttest",78
"lmanhbolt5","real","covid","5","Posttest",71
"lmanhbolt5","real","general","30","Posttest",66
"lmanhbolt5","fake","general","5","Posttest",21
"lmanhbolt5","fake","general","3","Posttest",32
"lmanhbolt5","fake","general","7","Posttest",21
"lmanhbolt5","real","general","28","Posttest",59
"lmanhbolt5","fake","covid","8","Posttest",71
"lmanhbolt5","real","general","11","Posttest",43
"lmanhbolt5","real","general","4","Posttest",59
"lmanhbolt5","fake","general","25","Posttest",19
"lmanhbolt5","fake","general","11","Posttest",17
"lmanhbolt5","real","covid","7","Posttest",75
"lmanhbolt5","fake","covid","4","Posttest",13
"lmanhbolt5","fake","general","21","Posttest",39
"lmanhbolt5","real","general","15","Posttest",16
"lmanhbolt5","real","general","12","Posttest",39
"lmanhbolt5","real","general","14","Posttest",22
"lmanhbolt5","fake","general","22","Posttest",66
"lmanhbolt5","fake","general","10","Posttest",89
"lmanhbolt5","fake","covid","9","Posttest",63
"lmanhbolt5","fake","general","4","Posttest",21
"lmanhbolt5","real","covid","9","Posttest",96
"lmanhbolt5","real","general","8","Posttest",36
"lmanhbolt5","real","covid","1","Posttest",67
"lmanhbolt5","fake","general","20","Posttest",45
"lmanhbolt5","fake","covid","3","Posttest",85
"lmanhbolt5","fake","general","6","Posttest",64
"lmanhbolt5","fake","general","2","Posttest",68
"lmanhbolt5","real","general","5","Posttest",17
"lmanhbolt5","real","general","22","Posttest",59
"lmanhbolt5","real","general","16","Posttest",13
"lmanhbolt5","fake","general","28","Posttest",39
"lmanhbolt5","real","general","29","Posttest",76
"lmanhbolt5","fake","covid","2","Posttest",72
"lmanhbolt5","real","general","18","Posttest",88
"okqtgb1mxc","real","general","29","Pretest",93
"okqtgb1mxc","real","general","2","Pretest",50
"okqtgb1mxc","real","general","24","Pretest",100
"okqtgb1mxc","fake","general","20","Pretest",18
"okqtgb1mxc","real","general","28","Pretest",50
"okqtgb1mxc","real","general","5","Pretest",50
"okqtgb1mxc","real","covid","1","Pretest",50
"okqtgb1mxc","real","general","9","Pretest",50
"okqtgb1mxc","fake","general","5","Pretest",50
"okqtgb1mxc","fake","general","23","Pretest",20
"okqtgb1mxc","real","general","13","Pretest",40
"okqtgb1mxc","real","covid","10","Pretest",78
"okqtgb1mxc","fake","general","3","Pretest",20
"okqtgb1mxc","real","general","25","Pretest",50
"okqtgb1mxc","fake","covid","8","Pretest",29
"okqtgb1mxc","real","covid","4","Pretest",66
"okqtgb1mxc","real","general","15","Pretest",50
"okqtgb1mxc","fake","general","26","Pretest",50
"okqtgb1mxc","real","general","1","Pretest",70
"okqtgb1mxc","fake","covid","6","Pretest",54
"okqtgb1mxc","real","general","6","Pretest",73
"okqtgb1mxc","fake","covid","10","Pretest",72
"okqtgb1mxc","fake","general","22","Pretest",20
"okqtgb1mxc","fake","general","19","Pretest",20
"okqtgb1mxc","fake","general","18","Pretest",50
"okqtgb1mxc","fake","general","14","Pretest",21
"okqtgb1mxc","fake","general","9","Pretest",20
"okqtgb1mxc","real","covid","8","Pretest",64
"okqtgb1mxc","real","covid","9","Pretest",63
"okqtgb1mxc","fake","general","2","Pretest",50
"okqtgb1mxc","fake","general","27","Pretest",17
"okqtgb1mxc","real","general","27","Pretest",69
"okqtgb1mxc","fake","general","16","Pretest",14
"okqtgb1mxc","fake","covid","4","Pretest",14
"okqtgb1mxc","fake","general","11","Pretest",15
"okqtgb1mxc","fake","general","17","Pretest",15
"okqtgb1mxc","real","general","14","Pretest",8
"okqtgb1mxc","real","general","12","Pretest",12
"okqtgb1mxc","real","general","7","Pretest",30
"okqtgb1mxc","fake","covid","2","Pretest",18
"okqtgb1mxc","fake","covid","3","Posttest",97
"okqtgb1mxc","real","general","23","Posttest",91
"okqtgb1mxc","fake","general","6","Posttest",10
"okqtgb1mxc","fake","general","21","Posttest",11
"okqtgb1mxc","fake","general","25","Posttest",20
"okqtgb1mxc","fake","general","12","Posttest",50
"okqtgb1mxc","real","general","30","Posttest",50
"okqtgb1mxc","fake","general","4","Posttest",7
"okqtgb1mxc","real","covid","7","Posttest",70
"okqtgb1mxc","fake","general","1","Posttest",11
"okqtgb1mxc","real","general","19","Posttest",71
"okqtgb1mxc","real","general","10","Posttest",15
"okqtgb1mxc","real","general","31","Posttest",66
"okqtgb1mxc","real","general","17","Posttest",65
"okqtgb1mxc","real","general","26","Posttest",50
"okqtgb1mxc","fake","general","24","Posttest",5
"okqtgb1mxc","real","general","20","Posttest",66
"okqtgb1mxc","fake","general","13","Posttest",23
"okqtgb1mxc","real","general","18","Posttest",64
"okqtgb1mxc","real","covid","5","Posttest",69
"okqtgb1mxc","real","covid","3","Posttest",67
"okqtgb1mxc","real","general","16","Posttest",93
"okqtgb1mxc","fake","general","28","Posttest",28
"okqtgb1mxc","real","general","3","Posttest",50
"okqtgb1mxc","fake","covid","1","Posttest",63
"okqtgb1mxc","real","general","4","Posttest",49
"okqtgb1mxc","real","covid","6","Posttest",92
"okqtgb1mxc","real","general","8","Posttest",76
"okqtgb1mxc","fake","general","7","Posttest",22
"okqtgb1mxc","fake","general","15","Posttest",8
"okqtgb1mxc","real","general","11","Posttest",8
"okqtgb1mxc","real","general","22","Posttest",50
"okqtgb1mxc","fake","general","10","Posttest",50
"okqtgb1mxc","real","covid","2","Posttest",81
"okqtgb1mxc","fake","general","8","Posttest",10
"okqtgb1mxc","fake","general","29","Posttest",50
"okqtgb1mxc","fake","covid","7","Posttest",50
"okqtgb1mxc","fake","general","30","Posttest",64
"okqtgb1mxc","fake","covid","9","Posttest",66
"okqtgb1mxc","real","general","21","Posttest",50
"okqtgb1mxc","fake","covid","5","Posttest",87
"k1de3vtumy","fake","general","10","Pretest",29
"k1de3vtumy","real","general","2","Pretest",0
"k1de3vtumy","real","covid","7","Pretest",67
"k1de3vtumy","real","general","22","Pretest",70
"k1de3vtumy","fake","general","3","Pretest",8
"k1de3vtumy","real","covid","6","Pretest",12
"k1de3vtumy","real","general","8","Pretest",0
"k1de3vtumy","fake","general","21","Pretest",28
"k1de3vtumy","real","general","5","Pretest",95
"k1de3vtumy","real","covid","9","Pretest",83
"k1de3vtumy","fake","general","16","Pretest",2
"k1de3vtumy","real","general","26","Pretest",80
"k1de3vtumy","fake","general","18","Pretest",20
"k1de3vtumy","real","general","3","Pretest",81
"k1de3vtumy","fake","covid","6","Pretest",29
"k1de3vtumy","fake","general","5","Pretest",0
"k1de3vtumy","fake","covid","4","Pretest",0
"k1de3vtumy","fake","general","27","Pretest",0
"k1de3vtumy","fake","general","25","Pretest",0
"k1de3vtumy","real","general","21","Pretest",73
"k1de3vtumy","real","general","24","Pretest",76
"k1de3vtumy","real","covid","10","Pretest",19
"k1de3vtumy","fake","general","2","Pretest",10
"k1de3vtumy","fake","general","8","Pretest",79
"k1de3vtumy","fake","general","19","Pretest",13
"k1de3vtumy","real","general","31","Pretest",79
"k1de3vtumy","real","general","15","Pretest",83
"k1de3vtumy","real","general","13","Pretest",50
"k1de3vtumy","real","general","12","Pretest",11
"k1de3vtumy","fake","general","14","Pretest",0
"k1de3vtumy","real","general","4","Pretest",14
"k1de3vtumy","fake","general","22","Pretest",8
"k1de3vtumy","fake","covid","2","Pretest",60
"k1de3vtumy","fake","general","23","Pretest",1
"k1de3vtumy","real","general","9","Pretest",0
"k1de3vtumy","fake","covid","1","Pretest",58
"k1de3vtumy","real","covid","5","Pretest",65
"k1de3vtumy","fake","covid","5","Pretest",0
"k1de3vtumy","fake","general","20","Pretest",65
"k1de3vtumy","real","general","29","Pretest",71
"k1de3vtumy","fake","general","26","Posttest",0
"k1de3vtumy","real","covid","4","Posttest",3
"k1de3vtumy","real","general","19","Posttest",54
"k1de3vtumy","fake","general","30","Posttest",4
"k1de3vtumy","fake","general","11","Posttest",3
"k1de3vtumy","real","general","7","Posttest",5
"k1de3vtumy","real","general","27","Posttest",55
"k1de3vtumy","real","general","20","Posttest",55
"k1de3vtumy","fake","general","13","Posttest",5
"k1de3vtumy","real","general","16","Posttest",49
"k1de3vtumy","real","general","18","Posttest",58
"k1de3vtumy","fake","general","9","Posttest",4
"k1de3vtumy","fake","general","29","Posttest",5
"k1de3vtumy","fake","covid","9","Posttest",12
"k1de3vtumy","fake","general","4","Posttest",2
"k1de3vtumy","fake","general","15","Posttest",1
"k1de3vtumy","fake","general","28","Posttest",8
"k1de3vtumy","real","general","30","Posttest",72
"k1de3vtumy","real","general","17","Posttest",50
"k1de3vtumy","fake","general","12","Posttest",67
"k1de3vtumy","real","general","23","Posttest",61
"k1de3vtumy","real","general","11","Posttest",6
"k1de3vtumy","real","covid","2","Posttest",94
"k1de3vtumy","fake","general","17","Posttest",0
"k1de3vtumy","fake","covid","3","Posttest",50
"k1de3vtumy","real","covid","3","Posttest",63
"k1de3vtumy","fake","covid","7","Posttest",8
"k1de3vtumy","real","general","6","Posttest",54
"k1de3vtumy","fake","general","1","Posttest",56
"k1de3vtumy","fake","general","7","Posttest",4
"k1de3vtumy","real","covid","1","Posttest",46
"k1de3vtumy","fake","general","6","Posttest",8
"k1de3vtumy","real","general","14","Posttest",0
"k1de3vtumy","fake","general","24","Posttest",9
"k1de3vtumy","real","general","10","Posttest",9
"k1de3vtumy","real","general","1","Posttest",69
"k1de3vtumy","real","general","28","Posttest",36
"k1de3vtumy","fake","covid","10","Posttest",14
"k1de3vtumy","fake","covid","8","Posttest",6
"k1de3vtumy","real","covid","8","Posttest",61
"k1de3vtumy","real","general","25","Posttest",68
"m7faj08hr9","fake","covid","10","Pretest",84
"m7faj08hr9","real","general","4","Pretest",84
"m7faj08hr9","real","covid","9","Pretest",100
"m7faj08hr9","real","general","24","Pretest",100
"m7faj08hr9","fake","general","15","Pretest",0
"m7faj08hr9","real","general","23","Pretest",100
"m7faj08hr9","fake","general","5","Pretest",19
"m7faj08hr9","real","general","13","Pretest",20
"m7faj08hr9","real","covid","8","Pretest",100
"m7faj08hr9","fake","general","8","Pretest",51
"m7faj08hr9","fake","general","19","Pretest",100
"m7faj08hr9","real","general","31","Pretest",100
"m7faj08hr9","fake","general","10","Pretest",92
"m7faj08hr9","real","covid","3","Pretest",93
"m7faj08hr9","fake","covid","7","Pretest",52
"m7faj08hr9","fake","covid","5","Pretest",100
"m7faj08hr9","fake","general","1","Pretest",2
"m7faj08hr9","fake","general","7","Pretest",53
"m7faj08hr9","real","covid","10","Pretest",100
"m7faj08hr9","fake","general","18","Pretest",0
"m7faj08hr9","real","general","26","Pretest",82
"m7faj08hr9","real","general","30","Pretest",85
"m7faj08hr9","real","general","7","Pretest",0
"m7faj08hr9","real","covid","1","Pretest",95
"m7faj08hr9","fake","general","11","Pretest",94
"m7faj08hr9","real","general","2","Pretest",51
"m7faj08hr9","fake","general","28","Pretest",0
"m7faj08hr9","fake","general","20","Pretest",91
"m7faj08hr9","fake","covid","2","Pretest",50
"m7faj08hr9","real","general","1","Pretest",94
"m7faj08hr9","fake","general","25","Pretest",0
"m7faj08hr9","real","general","28","Pretest",93
"m7faj08hr9","fake","general","30","Pretest",0
"m7faj08hr9","real","general","11","Pretest",0
"m7faj08hr9","fake","covid","1","Pretest",100
"m7faj08hr9","real","general","3","Pretest",100
"m7faj08hr9","fake","general","22","Pretest",0
"m7faj08hr9","real","general","17","Pretest",100
"m7faj08hr9","real","general","16","Pretest",100
"m7faj08hr9","fake","general","6","Pretest",10
"m7faj08hr9","fake","covid","8","Posttest",100
"m7faj08hr9","real","general","21","Posttest",100
"m7faj08hr9","fake","covid","9","Posttest",100
"m7faj08hr9","real","general","29","Posttest",100
"m7faj08hr9","fake","general","16","Posttest",0
"m7faj08hr9","fake","general","26","Posttest",52
"m7faj08hr9","real","covid","4","Posttest",88
"m7faj08hr9","real","general","5","Posttest",91
"m7faj08hr9","fake","general","23","Posttest",0
"m7faj08hr9","fake","general","9","Posttest",0
"m7faj08hr9","fake","general","24","Posttest",0
"m7faj08hr9","real","general","14","Posttest",0
"m7faj08hr9","fake","general","13","Posttest",0
"m7faj08hr9","fake","covid","4","Posttest",0
"m7faj08hr9","fake","general","12","Posttest",100
"m7faj08hr9","fake","general","4","Posttest",0
"m7faj08hr9","fake","general","27","Posttest",0
"m7faj08hr9","fake","general","21","Posttest",0
"m7faj08hr9","real","general","22","Posttest",94
"m7faj08hr9","fake","general","14","Posttest",0
"m7faj08hr9","real","covid","5","Posttest",100
"m7faj08hr9","real","general","19","Posttest",95
"m7faj08hr9","real","covid","7","Posttest",100
"m7faj08hr9","fake","covid","3","Posttest",100
"m7faj08hr9","fake","general","2","Posttest",1
"m7faj08hr9","real","general","25","Posttest",94
"m7faj08hr9","real","general","12","Posttest",0
"m7faj08hr9","real","general","18","Posttest",100
"m7faj08hr9","real","general","8","Posttest",0
"m7faj08hr9","fake","general","17","Posttest",0
"m7faj08hr9","real","general","6","Posttest",98
"m7faj08hr9","real","general","10","Posttest",100
"m7faj08hr9","real","general","20","Posttest",100
"m7faj08hr9","fake","general","3","Posttest",0
"m7faj08hr9","real","general","9","Posttest",98
"m7faj08hr9","real","general","27","Posttest",100
"m7faj08hr9","fake","general","29","Posttest",95
"m7faj08hr9","real","covid","2","Posttest",100
"m7faj08hr9","real","covid","6","Posttest",100
"m7faj08hr9","real","general","15","Posttest",100
"m7faj08hr9","fake","covid","6","Posttest",100
"y2yl4s3wqd","real","general","4","Pretest",76
"y2yl4s3wqd","real","general","23","Pretest",96
"y2yl4s3wqd","fake","general","16","Pretest",1
"y2yl4s3wqd","real","covid","9","Pretest",94
"y2yl4s3wqd","fake","general","17","Pretest",2
"y2yl4s3wqd","real","covid","1","Pretest",92
"y2yl4s3wqd","real","general","1","Pretest",79
"y2yl4s3wqd","fake","general","1","Pretest",65
"y2yl4s3wqd","real","general","30","Pretest",77
"y2yl4s3wqd","real","covid","10","Pretest",97
"y2yl4s3wqd","real","covid","5","Pretest",80
"y2yl4s3wqd","real","general","29","Pretest",88
"y2yl4s3wqd","real","general","10","Pretest",11
"y2yl4s3wqd","real","general","9","Pretest",69
"y2yl4s3wqd","real","general","19","Pretest",96
"y2yl4s3wqd","fake","general","13","Pretest",4
"y2yl4s3wqd","fake","general","2","Pretest",62
"y2yl4s3wqd","real","general","31","Pretest",85
"y2yl4s3wqd","fake","general","27","Pretest",14
"y2yl4s3wqd","real","general","15","Pretest",90
"y2yl4s3wqd","real","general","2","Pretest",76
"y2yl4s3wqd","real","general","8","Pretest",83
"y2yl4s3wqd","real","covid","6","Pretest",98
"y2yl4s3wqd","fake","general","12","Pretest",55
"y2yl4s3wqd","real","general","13","Pretest",33
"y2yl4s3wqd","real","general","24","Pretest",96
"y2yl4s3wqd","fake","general","24","Pretest",55
"y2yl4s3wqd","fake","general","9","Pretest",3
"y2yl4s3wqd","fake","general","23","Pretest",15
"y2yl4s3wqd","real","general","22","Pretest",55
"y2yl4s3wqd","fake","covid","7","Pretest",98
"y2yl4s3wqd","fake","covid","6","Pretest",96
"y2yl4s3wqd","fake","covid","4","Pretest",2
"y2yl4s3wqd","fake","general","21","Pretest",46
"y2yl4s3wqd","fake","general","30","Pretest",13
"y2yl4s3wqd","fake","general","22","Pretest",22
"y2yl4s3wqd","fake","covid","10","Pretest",46
"y2yl4s3wqd","fake","general","19","Pretest",17
"y2yl4s3wqd","fake","general","4","Pretest",70
"y2yl4s3wqd","fake","covid","1","Pretest",93
"y2yl4s3wqd","real","covid","4","Posttest",96
"y2yl4s3wqd","fake","general","10","Posttest",86
"y2yl4s3wqd","fake","general","7","Posttest",56
"y2yl4s3wqd","fake","general","5","Posttest",18
"y2yl4s3wqd","real","covid","7","Posttest",91
"y2yl4s3wqd","fake","covid","8","Posttest",68
"y2yl4s3wqd","fake","general","11","Posttest",8
"y2yl4s3wqd","fake","covid","2","Posttest",13
"y2yl4s3wqd","real","general","27","Posttest",97
"y2yl4s3wqd","fake","general","15","Posttest",8
"y2yl4s3wqd","real","general","11","Posttest",12
"y2yl4s3wqd","real","general","3","Posttest",75
"y2yl4s3wqd","real","general","21","Posttest",95
"y2yl4s3wqd","real","covid","2","Posttest",89
"y2yl4s3wqd","real","general","14","Posttest",2
"y2yl4s3wqd","real","general","25","Posttest",61
"y2yl4s3wqd","fake","general","14","Posttest",18
"y2yl4s3wqd","real","general","28","Posttest",74
"y2yl4s3wqd","fake","general","8","Posttest",13
"y2yl4s3wqd","fake","general","29","Posttest",11
"y2yl4s3wqd","fake","general","20","Posttest",20
"y2yl4s3wqd","fake","covid","3","Posttest",95
"y2yl4s3wqd","real","general","5","Posttest",55
"y2yl4s3wqd","real","general","26","Posttest",81
"y2yl4s3wqd","fake","general","28","Posttest",5
"y2yl4s3wqd","real","general","6","Posttest",80
"y2yl4s3wqd","real","general","20","Posttest",89
"y2yl4s3wqd","real","general","17","Posttest",24
"y2yl4s3wqd","fake","general","26","Posttest",12
"y2yl4s3wqd","fake","covid","9","Posttest",94
"y2yl4s3wqd","fake","general","18","Posttest",55
"y2yl4s3wqd","fake","covid","5","Posttest",95
"y2yl4s3wqd","fake","general","3","Posttest",12
"y2yl4s3wqd","real","covid","3","Posttest",94
"y2yl4s3wqd","real","general","18","Posttest",81
"y2yl4s3wqd","real","general","7","Posttest",20
"y2yl4s3wqd","real","covid","8","Posttest",95
"y2yl4s3wqd","real","general","16","Posttest",92
"y2yl4s3wqd","real","general","12","Posttest",7
"y2yl4s3wqd","fake","general","25","Posttest",24
"y2yl4s3wqd","fake","general","6","Posttest",6
"ooe42qs8wd","real","general","9","Pretest",15
"ooe42qs8wd","fake","general","16","Pretest",74
"ooe42qs8wd","real","general","3","Pretest",21
"ooe42qs8wd","real","general","7","Pretest",76
"ooe42qs8wd","fake","general","12","Pretest",60
"ooe42qs8wd","real","covid","6","Pretest",23
"ooe42qs8wd","fake","general","29","Pretest",14
"ooe42qs8wd","fake","covid","6","Pretest",69
"ooe42qs8wd","real","general","25","Pretest",36
"ooe42qs8wd","fake","general","11","Pretest",0
"ooe42qs8wd","real","general","24","Pretest",81
"ooe42qs8wd","fake","general","23","Pretest",5
"ooe42qs8wd","fake","covid","7","Pretest",76
"ooe42qs8wd","fake","general","13","Pretest",39
"ooe42qs8wd","real","general","5","Pretest",66
"ooe42qs8wd","fake","covid","3","Pretest",16
"ooe42qs8wd","fake","general","7","Pretest",32
"ooe42qs8wd","fake","general","3","Pretest",73
"ooe42qs8wd","fake","general","4","Pretest",64
"ooe42qs8wd","real","general","17","Pretest",85
"ooe42qs8wd","real","general","8","Pretest",57
"ooe42qs8wd","fake","general","26","Pretest",89
"ooe42qs8wd","real","general","27","Pretest",64
"ooe42qs8wd","real","covid","9","Pretest",25
"ooe42qs8wd","real","covid","5","Pretest",29
"ooe42qs8wd","real","general","21","Pretest",13
"ooe42qs8wd","fake","general","17","Pretest",23
"ooe42qs8wd","real","general","30","Pretest",77
"ooe42qs8wd","fake","general","8","Pretest",30
"ooe42qs8wd","fake","general","9","Pretest",68
"ooe42qs8wd","real","covid","7","Pretest",86
"ooe42qs8wd","fake","covid","5","Pretest",38
"ooe42qs8wd","fake","general","24","Pretest",68
"ooe42qs8wd","real","covid","2","Pretest",29
"ooe42qs8wd","real","general","31","Pretest",85
"ooe42qs8wd","real","general","28","Pretest",73
"ooe42qs8wd","fake","covid","10","Pretest",39
"ooe42qs8wd","fake","general","5","Pretest",87
"ooe42qs8wd","real","general","1","Pretest",68
"ooe42qs8wd","real","general","12","Pretest",53
"ooe42qs8wd","fake","general","28","Posttest",30
"ooe42qs8wd","fake","covid","4","Posttest",11
"ooe42qs8wd","fake","general","10","Posttest",73
"ooe42qs8wd","real","general","22","Posttest",60
"ooe42qs8wd","fake","general","6","Posttest",37
"ooe42qs8wd","real","general","4","Posttest",85
"ooe42qs8wd","fake","covid","2","Posttest",80
"ooe42qs8wd","real","general","13","Posttest",33
"ooe42qs8wd","real","general","15","Posttest",79
"ooe42qs8wd","real","general","18","Posttest",100
"ooe42qs8wd","real","general","14","Posttest",5
"ooe42qs8wd","real","general","20","Posttest",7
"ooe42qs8wd","fake","general","30","Posttest",71
"ooe42qs8wd","real","general","2","Posttest",91
"ooe42qs8wd","fake","general","18","Posttest",39
"ooe42qs8wd","real","covid","3","Posttest",79
"ooe42qs8wd","fake","general","19","Posttest",58
"ooe42qs8wd","real","general","19","Posttest",73
"ooe42qs8wd","real","general","26","Posttest",90
"ooe42qs8wd","fake","covid","9","Posttest",28
"ooe42qs8wd","fake","covid","1","Posttest",68
"ooe42qs8wd","fake","general","14","Posttest",12
"ooe42qs8wd","real","covid","4","Posttest",25
"ooe42qs8wd","fake","general","15","Posttest",86
"ooe42qs8wd","fake","covid","8","Posttest",67
"ooe42qs8wd","real","general","10","Posttest",79
"ooe42qs8wd","fake","general","21","Posttest",96
"ooe42qs8wd","fake","general","2","Posttest",32
"ooe42qs8wd","fake","general","1","Posttest",76
"ooe42qs8wd","fake","general","27","Posttest",12
"ooe42qs8wd","real","general","6","Posttest",70
"ooe42qs8wd","real","covid","8","Posttest",57
"ooe42qs8wd","fake","general","25","Posttest",86
"ooe42qs8wd","real","covid","1","Posttest",90
"ooe42qs8wd","real","covid","10","Posttest",74
"ooe42qs8wd","real","general","16","Posttest",100
"ooe42qs8wd","real","general","11","Posttest",76
"ooe42qs8wd","real","general","29","Posttest",37
"ooe42qs8wd","fake","general","22","Posttest",58
"ooe42qs8wd","real","general","23","Posttest",39
"ooe42qs8wd","fake","general","20","Posttest",80
"e4q8ozb2hr","real","covid","4","Pretest",100
"e4q8ozb2hr","fake","general","25","Pretest",0
"e4q8ozb2hr","real","general","4","Pretest",0
"e4q8ozb2hr","fake","general","22","Pretest",0
"e4q8ozb2hr","real","general","20","Pretest",0
"e4q8ozb2hr","real","general","15","Pretest",100
"e4q8ozb2hr","fake","covid","9","Pretest",100
"e4q8ozb2hr","real","covid","6","Pretest",48
"e4q8ozb2hr","real","covid","9","Pretest",0
"e4q8ozb2hr","fake","general","20","Pretest",47
"e4q8ozb2hr","fake","general","21","Pretest",0
"e4q8ozb2hr","fake","general","3","Pretest",95
"e4q8ozb2hr","real","general","24","Pretest",51
"e4q8ozb2hr","fake","general","19","Pretest",100
"e4q8ozb2hr","real","general","29","Pretest",100
"e4q8ozb2hr","fake","covid","3","Pretest",1
"e4q8ozb2hr","fake","covid","1","Pretest",2
"e4q8ozb2hr","fake","general","16","Pretest",2
"e4q8ozb2hr","real","covid","7","Pretest",50
"e4q8ozb2hr","fake","covid","5","Pretest",100
"e4q8ozb2hr","fake","general","13","Pretest",100
"e4q8ozb2hr","fake","general","28","Pretest",3
"e4q8ozb2hr","real","general","22","Pretest",97
"e4q8ozb2hr","real","covid","3","Pretest",3
"e4q8ozb2hr","real","general","25","Pretest",92
"e4q8ozb2hr","real","general","10","Pretest",3
"e4q8ozb2hr","fake","general","5","Pretest",95
"e4q8ozb2hr","fake","general","18","Pretest",91
"e4q8ozb2hr","fake","general","27","Pretest",1
"e4q8ozb2hr","fake","covid","10","Pretest",90
"e4q8ozb2hr","real","general","5","Pretest",8
"e4q8ozb2hr","fake","general","15","Pretest",50
"e4q8ozb2hr","real","general","13","Pretest",96
"e4q8ozb2hr","real","general","1","Pretest",89
"e4q8ozb2hr","real","general","21","Pretest",98
"e4q8ozb2hr","fake","general","2","Pretest",4
"e4q8ozb2hr","real","general","11","Pretest",99
"e4q8ozb2hr","real","general","2","Pretest",3
"e4q8ozb2hr","fake","general","6","Pretest",50
"e4q8ozb2hr","real","general","28","Pretest",4
"e4q8ozb2hr","fake","general","7","Posttest",0
"e4q8ozb2hr","real","covid","2","Posttest",100
